indicatorId,geoUnit,year,value,qualifier,magnitude
26637,ECA: Oil producing economies (UNSDCode:98123),2017,89521.5,UIS_EST,
26637,ECA: Oil producing economies (UNSDCode:98123),2018,89510.336,UIS_EST,
26637,ECA: Oil producing economies (UNSDCode:98123),2019,87960.164,UIS_EST,
26637,ECA: Oil producing economies (UNSDCode:98123),2020,82965,,
26637,ECA: Oil producing economies (UNSDCode:98123),2021,99752,UIS_EST,
26637,ECA: Oil producing economies (UNSDCode:98123),2022,111834,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2000,51788.75,,
26637,ECA: SADC (UNSDCode:98110),2001,46001.5,,
26637,ECA: SADC (UNSDCode:98110),2002,52768.25,,
26637,ECA: SADC (UNSDCode:98110),2003,55946.75,,
26637,ECA: SADC (UNSDCode:98110),2004,56762,,
26637,ECA: SADC (UNSDCode:98110),2005,55808.043,,
26637,ECA: SADC (UNSDCode:98110),2006,58796.367,,
26637,ECA: SADC (UNSDCode:98110),2007,65367.672,,
26637,ECA: SADC (UNSDCode:98110),2008,71254.977,,
26637,ECA: SADC (UNSDCode:98110),2009,69307.695,,
26637,ECA: SADC (UNSDCode:98110),2010,75611.422,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2011,80692.141,,
26637,ECA: SADC (UNSDCode:98110),2012,54453.297,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2013,56642.535,,
26637,ECA: SADC (UNSDCode:98110),2014,57907.273,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2015,57564.734,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2016,58618.531,,
26637,ECA: SADC (UNSDCode:98110),2017,58854.324,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2018,55258.285,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2019,55291.246,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2020,48645.707,,
26637,ECA: SADC (UNSDCode:98110),2021,46553.5,UIS_EST,
26637,ECA: SADC (UNSDCode:98110),2022,43422,UIS_EST,
26637,ECA: Sahel (UNSDCode:98124),2013,27875.834,UIS_EST,
26637,ECA: Sahel (UNSDCode:98124),2014,29016.084,UIS_EST,
26637,ECA: Sahel (UNSDCode:98124),2015,32205.334,UIS_EST,
26637,ECA: Sahel (UNSDCode:98124),2020,36922.602,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2003,234,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2004,234,,
26637,ECA: Small Island states (UNSDCode:98125),2005,224.5,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2006,215,,
26637,ECA: Small Island states (UNSDCode:98125),2007,355,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2008,495,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2009,635,,
26637,ECA: Small Island states (UNSDCode:98125),2010,755,,
26637,ECA: Small Island states (UNSDCode:98125),2011,794,,
26637,ECA: Small Island states (UNSDCode:98125),2012,1059,,
26637,ECA: Small Island states (UNSDCode:98125),2013,1321,,
26637,ECA: Small Island states (UNSDCode:98125),2014,1727,,
26637,ECA: Small Island states (UNSDCode:98125),2015,1693,,
26637,ECA: Small Island states (UNSDCode:98125),2016,1861,,
26637,ECA: Small Island states (UNSDCode:98125),2017,2189,,
26637,ECA: Small Island states (UNSDCode:98125),2018,2486.6667,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2019,2718.3333,UIS_EST,
26637,ECA: Small Island states (UNSDCode:98125),2020,2950,,
26637,ECA: Small Island states (UNSDCode:98125),2021,3026,,
26637,ECA: Small Island states (UNSDCode:98125),2022,3188,,
26637,ECA: Southern Africa (UNSDCode:98104),2000,49365.75,,
26637,ECA: Southern Africa (UNSDCode:98104),2001,43535.5,,
26637,ECA: Southern Africa (UNSDCode:98104),2002,50259.25,,
26637,ECA: Southern Africa (UNSDCode:98104),2003,53427.75,,
26637,ECA: Southern Africa (UNSDCode:98104),2004,54354,,
26637,ECA: Southern Africa (UNSDCode:98104),2005,53354.75,,
26637,ECA: Southern Africa (UNSDCode:98104),2006,56348.777,,
26637,ECA: Southern Africa (UNSDCode:98104),2007,62983.789,,
26637,ECA: Southern Africa (UNSDCode:98104),2008,68846.797,,
26637,ECA: Southern Africa (UNSDCode:98104),2009,66247.563,,
26637,ECA: Southern Africa (UNSDCode:98104),2010,71994.32,,
26637,ECA: Southern Africa (UNSDCode:98104),2011,76475.086,,
26637,ECA: Southern Africa (UNSDCode:98104),2012,48574.945,,
26637,ECA: Southern Africa (UNSDCode:98104),2013,49113.891,,
26637,ECA: Southern Africa (UNSDCode:98104),2014,51097.332,,
26637,ECA: Southern Africa (UNSDCode:98104),2015,51651.5,,
26637,ECA: Southern Africa (UNSDCode:98104),2016,53693,,
26637,ECA: Southern Africa (UNSDCode:98104),2017,53533,,
26637,ECA: Southern Africa (UNSDCode:98104),2018,50260.168,,
26637,ECA: Southern Africa (UNSDCode:98104),2019,49165.332,,
26637,ECA: Southern Africa (UNSDCode:98104),2020,43870,,
26637,ECA: Southern Africa (UNSDCode:98104),2021,41957,UIS_EST,
26637,ECA: Southern Africa (UNSDCode:98104),2022,38764,,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2007,114143.28,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2008,125464.13,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2009,125632.56,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2010,140176.48,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2011,152409.92,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2012,143976.89,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2013,153769.25,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2014,161816.94,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2015,169642.36,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2016,163319.77,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2017,165927.19,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2018,170502.95,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2019,174447.55,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2020,170643.63,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2021,171613.7,UIS_EST,
26637,ECA: Sub-Saharan Africa (UNSDCode:98126),2022,166573.2,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2008,29488.035,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2009,30737.072,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2010,38110.605,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2011,42792.645,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2012,60238.43,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2013,67313.047,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2014,74964.664,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2015,83924.289,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2016,77243.57,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2017,76763.859,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2018,77026.344,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2019,76149.828,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2020,77848.313,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2021,78940.797,UIS_EST,
26637,ECA: West Africa (UNSDCode:98105),2022,80646,UIS_EST,
26637,ECE: All countries (UNSDCode:98200),2000,1503535.8,UIS_EST,
26637,ECE: All countries (UNSDCode:98200),2001,1611137.6,UIS_EST,
26637,ECE: All countries (UNSDCode:98200),2002,1720424.4,UIS_EST,
26637,ECE: All countries (UNSDCode:98200),2003,1846547.6,,
26637,ECE: All countries (UNSDCode:98200),2004,1874932.8,,
26637,ECE: All countries (UNSDCode:98200),2005,1967281.3,,
26637,ECE: All countries (UNSDCode:98200),2006,2005163.4,,
26637,ECE: All countries (UNSDCode:98200),2007,2108291,,
26637,ECE: All countries (UNSDCode:98200),2008,2230000.8,,
26637,ECE: All countries (UNSDCode:98200),2009,2327824,,
26637,ECE: All countries (UNSDCode:98200),2010,2481250.3,UIS_EST,
26637,ECE: All countries (UNSDCode:98200),2011,2650083.5,,
26637,ECE: All countries (UNSDCode:98200),2012,2734814.3,,
26637,ECE: All countries (UNSDCode:98200),2013,2825519,,
26637,ECE: All countries (UNSDCode:98200),2014,2985450.3,,
26637,ECE: All countries (UNSDCode:98200),2015,3160524,,
26637,ECE: All countries (UNSDCode:98200),2016,3347314.3,,
26637,ECE: All countries (UNSDCode:98200),2017,3489420.5,,
26637,ECE: All countries (UNSDCode:98200),2018,3628080.3,,
26637,ECE: All countries (UNSDCode:98200),2019,3804280.3,,
26637,ECE: All countries (UNSDCode:98200),2020,4235645,,
26637,ECE: All countries (UNSDCode:98200),2021,4156789.5,,
26637,ECE: All countries (UNSDCode:98200),2022,4474156,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2000,88585,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2001,104040,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2002,121722.5,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2003,118383,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2004,130693,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2005,161312,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2006,157323,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2007,147566,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2008,226929,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2009,219465,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2010,237643,UIS_EST,
26637,ECE: CIS (CWG) (UNSDCode:98201),2011,253301,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2012,262911,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2013,289235,UIS_EST,
26637,ECE: CIS (CWG) (UNSDCode:98201),2014,324549,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2015,336709.59,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2016,356586.19,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2017,365725.81,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2018,376617.41,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2019,417331,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2020,634664,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2021,538074,,
26637,ECE: CIS (CWG) (UNSDCode:98201),2022,573881,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2000,88788,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2001,104460,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2002,122162.5,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2003,118815,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2004,131135,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2005,161525,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2006,157467,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2007,147994,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2008,227550,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2009,219964,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2010,238475,UIS_EST,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2011,255010,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2012,264581,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2013,292655,UIS_EST,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2014,328649,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2015,341489.59,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2016,363328.19,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2017,373719.81,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2018,386589.41,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2019,429598,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2020,647991,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2021,552691,,
26637,"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",2022,591408,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2000,62430,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2001,82157,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2002,93845.5,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2003,91738,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2004,106513,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2005,130940,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2006,123860,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2007,108620,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2008,183879,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2009,172226,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2010,188769,UIS_EST,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2011,203896,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2012,209071,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2013,230476,UIS_EST,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2014,255786,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2015,269472,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2016,292139,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2017,301739,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2018,314766,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2019,348306,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2020,557516,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2021,451864,,
26637,ECE: Eurasian Economic Union (EAEU) (UNSDCode:98206),2022,494176,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2000,528128.31,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2001,551465.06,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2002,574576.88,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2003,660354.13,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2004,640510.44,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2005,646578.69,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2006,674160,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2007,709761,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2008,735581.94,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2009,763000.81,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2010,809466,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2011,859696,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2012,865614,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2013,859787.25,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2014,890282.63,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2015,938615.69,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2016,978577.5,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2017,1031033.9,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2018,1101919.9,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2019,1115365.9,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2020,1194638.8,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2021,1236262.6,,
26637,ECE: Euro area (E25) (UNSDCode:98204),2022,1323275.8,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2000,610332.81,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2001,638486.06,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2002,665944.88,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2003,761706.13,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2004,725518.94,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2005,741924.69,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2006,776270,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2007,819176,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2008,850808.94,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2009,885232.81,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2010,952442,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2011,1018797,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2012,1026379,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2013,1036958.3,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2014,1080086,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2015,1140699.6,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2016,1203059.5,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2017,1276233.9,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2018,1346853.9,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2019,1367704.6,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2020,1461235.6,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2021,1518895.6,,
26637,ECE: European Union (EMU) (UNSDCode:98203),2022,1633640,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2000,14682.5,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2001,15713,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2002,13566,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2003,15583,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2004,15953.5,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2005,16532.428,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2006,16544.857,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2007,17458.285,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2008,23566.715,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2009,18919.143,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2010,18442.572,UIS_EST,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2011,17361,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2012,19532,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2013,20111.666,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2014,21468.334,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2015,23122,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2016,23764.166,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2017,28572.334,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2018,28523,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2019,28747,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2020,26699,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2021,26928,,
26637,ECE: West Balkans (ST7) (UNSDCode:98205),2022,29252,,
26637,ECLAC: All countries (UNSDCode:98300),2000,61754,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2001,70597.164,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2002,78071.898,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2003,90377.227,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2004,91608.406,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2005,98914.578,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2006,110940.24,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2007,134076.34,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2008,151083.94,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2009,156909.8,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2010,163506.63,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2011,160066.59,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2012,163320.56,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2013,163105.53,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2014,165742.42,UIS_EST,
26637,ECLAC: All countries (UNSDCode:98300),2015,173198.97,,
26637,ECLAC: All countries (UNSDCode:98300),2016,183591.52,,
26637,ECLAC: All countries (UNSDCode:98300),2017,211199.55,,
26637,ECLAC: All countries (UNSDCode:98300),2018,215626.31,,
26637,ECLAC: All countries (UNSDCode:98300),2019,253902.58,,
26637,ECLAC: All countries (UNSDCode:98300),2020,273067.84,,
26637,ECLAC: All countries (UNSDCode:98300),2021,284825.66,,
26637,ECLAC: All countries (UNSDCode:98300),2022,358267,,
26637,ECLAC: Latin America (UNSDCode:98302),2000,54302,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2001,62900.063,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2002,70003.125,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2003,82074.781,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2004,83105.789,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2005,89903.883,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2006,101314.48,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2007,124032.07,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2008,140093.33,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2009,144852.34,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2010,149984.36,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2011,145523.5,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2012,147612.66,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2013,146013.81,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2014,147294.88,UIS_EST,
26637,ECLAC: Latin America (UNSDCode:98302),2015,154141.94,,
26637,ECLAC: Latin America (UNSDCode:98302),2016,163995,,
26637,ECLAC: Latin America (UNSDCode:98302),2017,191302,,
26637,ECLAC: Latin America (UNSDCode:98302),2018,194274.25,,
26637,ECLAC: Latin America (UNSDCode:98302),2019,232052,,
26637,ECLAC: Latin America (UNSDCode:98302),2020,251390.5,,
26637,ECLAC: Latin America (UNSDCode:98302),2021,263297.5,,
26637,ECLAC: Latin America (UNSDCode:98302),2022,336941,,
26637,ECU,2012,3376,,
26637,ECU,2014,3261,,
26637,ECU,2015,5201,,
26637,ECU,2016,6942,,
26637,ECU,2018,6302,,
26637,ECU,2019,5930,,
26637,ECU,2020,5526,,
26637,ECU,2022,6735,,
26637,EGY,2003,27158,,
26637,EGY,2004,29064,,
26637,EGY,2005,30723,,
26637,EGY,2006,33563,,
26637,EGY,2007,35031,UIS_EST,
26637,EGY,2010,49011,,
26637,EGY,2013,43993,,
26637,EGY,2014,47815,,
26637,EGY,2016,51162,,
26637,EGY,2020,34198,,
26637,EGY,2022,69828,,
26637,EGY,2023,86848,,
26637,EGY,2024,51649,,
26637,ERI,2000,53,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2000,67292.5,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2001,64805,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2002,78212,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2003,83143.5,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2004,75593.5,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2005,78021.5,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2006,83362.5,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2007,92548.164,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2008,104749.34,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2009,136785.5,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2010,145281.67,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2011,151396.33,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2012,140634,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2013,165674.83,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2014,190532.67,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2015,206577,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2016,226272,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2017,200210.25,,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2018,189344.5,UIS_EST,
26637,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2019,181039.92,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2002,136105.11,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2003,139992.56,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2004,144833.34,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2005,145933.31,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2006,154699.39,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2007,164571.11,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2008,181344.05,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2009,186607.06,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2010,206778.58,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2011,217610.59,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2012,208513.14,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2013,221617.08,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2014,238418.36,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2015,249206.86,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2016,245337.77,,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2017,248164.19,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2018,248440.45,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2019,250808.55,UIS_EST,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2020,246340.63,,
26637,ESCAP: Africa (AFR) (UNSDCode:98405),2021,265271.69,UIS_EST,
